[2025-10-23 12:34:52] [INFO] === INICIANDO VERIFICAÇÃO DE FILTROS ===
[2025-10-23 12:34:52] [INFO] Diretório de backup criado: backups_filtros_verificacao
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\registration\login.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\registro\login.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\horarios_expediente.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\dashboard.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\alertas\gerenciar.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\categorias\delete.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\categorias\form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\dashboard\executivo.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\fornecedores\associar_produto.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\fornecedores\delete.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\fornecedores\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\fornecedores\editar_associacao.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\fornecedores\form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\fornecedores\produtos.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\inventario\create.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\inventario\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\inventario\print_contagem.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\inventario\relatorio.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\dashboard.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\rastreamento_form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\materiais\delete.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\materiais\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\materiais\form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\movimentos\delete.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\movimentos\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\movimentos\form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\movimentos\form_unified.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\produtos\delete.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\produtos\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\produtos\detail_example.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\produtos\form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\relatorios\devolucoes_documento.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\relatorios\estoque_atual_documento.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\relatorios\estoque_minimo_documento.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\relatorios\movimentacoes_documento.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\relatorios\ordens_compra_documento.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\relatorios\transferencias_documento.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\add_item.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\compra_externa_add_item.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\compra_externa_create.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\compra_externa_create_order.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\compra_externa_detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\compra_externa_detail_new.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\compra_externa_documento.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\create.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\edit_quantidade_atendida.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\guia_recebimento.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\guia_recebimento_preview.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\guia_transferencia.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\guia_transferencia_preview.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\ordem_compra_confirm_items.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\ordem_compra_confirm_tipo.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\ordem_compra_enviar_email.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\ordem_compra_historico_envios.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\ordem_compra_preview.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\ordem_compra_print.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\ordem_compra_receipt_note.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\ordem_compra_receive.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\quick_add_item.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\transfer_preview.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\requisicoes\verificar_stock_baixo.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\stock\por_sucursal.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\stock\produto_sucursal.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\stock\sucursal_detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\transferencias\add_item.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\transferencias\create.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\transferencias\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\transferencias\guia_transferencia.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\transferencias\nota_recebimento.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\transferencias\receber.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\transferencias\verificar_stock.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\allocation\dashboard.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\checklist\create.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\checklist\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\checklist\print.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\checklist\print_blank.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\cost_billing\dashboard.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\cotacao\form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\emails\delay_notification.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\emails\delivery_confirmation.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\emails\tracking_update.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\exceptions\dashboard.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\guias\comprovante_recebimento.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\guias\guia_coleta.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\guias\guia_entrega.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\masterdata\dashboard.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\observability\dashboard.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\operacoes\atribuir.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\operacoes\concluir.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\operacoes\confirmar_coleta.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\operacoes\confirmar_entrega.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\operacoes\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\operacoes\editar_prioridade.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\operacoes\iniciar_transporte.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\pod\assinatura_form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\pod\dashboard.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\pod\documento_form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\pod\etiqueta_detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\pod\etiqueta_form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\pod\guia_detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\pod\guia_form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\pod\prova_detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\pod\prova_form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\pod\validar_prova_form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\rastreamento\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\routing\dashboard.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\transportadoras\create.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\transportadoras\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\transportadoras\edit.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\viaturas\create.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\viaturas\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\stock\logistica\viaturas\edit.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\avaliacoes\add_batch.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\avaliacoes\criterios.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\avaliacoes\criterio_delete.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\avaliacoes\criterio_form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\avaliacoes\delete.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\avaliacoes\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\avaliacoes\form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\avaliacoes\print.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\cargos\delete.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\cargos\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\cargos\form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\departamentos\delete.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\departamentos\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\departamentos\form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\departamentos\vinculacao.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\feriados\delete.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\feriados\form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\folha_salarial\calcular.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\folha_salarial\canhoto.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\folha_salarial\delete.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\folha_salarial\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\folha_salarial\edit.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\folha_salarial\form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\folha_salarial\marcar_paga.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\folha_salarial\pdf_template.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\folha_salarial\preview.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\folha_salarial\reabrir.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\folha_salarial\validar_fechamento.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\funcionarios\delete.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\funcionarios\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\funcionarios\form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\funcionarios\form_backup.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\funcionarios\form_modernized.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\presencas\calendario.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\presencas\calendario_debug.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\presencas\calendario_minimal.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\presencas\calendario_teste.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\presencas\delete.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\presencas\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\presencas\detalhes_mes.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\presencas\form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\presencas\horas_extras_editar.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\presencas\horas_extras_editar_novo.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\presencas\horas_extras_excluir.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\presencas\horas_extras_form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\presencas\horas_extras_form_novo.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\presencas\tipos.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\presencas\tipo_delete.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\presencas\tipo_form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\promocoes\aprovar.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\promocoes\delete.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\promocoes\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\promocoes\form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\promocoes\implementar.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\promocoes\rejeitar.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\relatorios\avaliacoes_documento.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\relatorios\feriados_documento.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\relatorios\funcionarios_documento.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\relatorios\horas_extras_documento.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\relatorios\pdf_template.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\relatorios\presencas_documento.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\relatorios\salarios_documento.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\relatorios\treinamentos_documento.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\salarios\delete.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\salarios\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\salarios\form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\transferencias\approve.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\transferencias\delete.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\transferencias\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\transferencias\efetivar.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\transferencias\form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\transferencias\implement.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\transferencias\reject.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\transferencias\relatorio.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\treinamentos\avaliar.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\treinamentos\deletar_inscricao.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\treinamentos\delete.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\treinamentos\detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\treinamentos\form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\treinamentos\inscrever.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\treinamentos\inscricoes.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\salarios\beneficios\delete.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\salarios\beneficios\form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\salarios\descontos\delete.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\salarios\descontos\form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\avaliacoes\criterios\delete.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\rh\avaliacoes\criterios\form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\empresa\admin\change_form.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\empresa\admin\edit_inline\sucursal_inline.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\admin\empresa\sucursal\change_list.html
[2025-10-24 11:59:31] [INFO] Templates para verificar: 42
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\rh\main.html: 1
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\rh\main.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\rh\main.html: 1
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\stock\main.html: 1
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\stock\main.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\stock\main.html: 1
[2025-10-24 11:59:31] [INFO] Sem problemas encontrados: templates\stock\categorias\main.html
[2025-10-24 11:59:31] [INFO] Sem problemas encontrados: templates\stock\fornecedores\main.html
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\stock\inventario\ajustes_list.html: 2
[2025-10-24 11:59:31] [INFO]   - old_filters: Filtros antigos não removidos (high)
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\stock\inventario\ajustes_list.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\stock\inventario\ajustes_list.html: 2
[2025-10-24 11:59:31] [INFO] Sem problemas encontrados: templates\stock\inventario\list.html
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\stock\logistica\main.html: 1
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\stock\logistica\main.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\stock\logistica\main.html: 1
[2025-10-24 11:59:31] [INFO] Sem problemas encontrados: templates\stock\materiais\main.html
[2025-10-24 11:59:31] [INFO] Sem problemas encontrados: templates\stock\movimentos\main.html
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\stock\notificacoes\list.html: 2
[2025-10-24 11:59:31] [INFO]   - old_filters: Filtros antigos não removidos (high)
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\stock\notificacoes\list.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\stock\notificacoes\list.html: 2
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\stock\produtos\main.html: 1
[2025-10-24 11:59:31] [INFO]   - malformed_unified: Filtros unificados malformados (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\stock\produtos\main.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\stock\produtos\main.html: 1
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\stock\relatorios\main.html: 1
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\stock\relatorios\main.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\stock\relatorios\main.html: 1
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\stock\requisicoes\list.html: 2
[2025-10-24 11:59:31] [INFO]   - old_filters: Filtros antigos não removidos (high)
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\stock\requisicoes\list.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\stock\requisicoes\list.html: 2
[2025-10-24 11:59:31] [INFO] Sem problemas encontrados: templates\stock\requisicoes\ordens_compra_list.html
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\stock\transferencias\list.html: 2
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO]   - old_css_js: CSS/JS de filtros antigos encontrado (low)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\stock\transferencias\list.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\stock\transferencias\list.html: 2
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\stock\logistica\checklist\list.html: 2
[2025-10-24 11:59:31] [INFO]   - old_filters: Filtros antigos não removidos (high)
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\stock\logistica\checklist\list.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\stock\logistica\checklist\list.html: 2
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\stock\logistica\coletas\list.html: 1
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\stock\logistica\coletas\list.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\stock\logistica\coletas\list.html: 1
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\stock\logistica\operacoes\list.html: 2
[2025-10-24 11:59:31] [INFO]   - old_filters: Filtros antigos não removidos (high)
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\stock\logistica\operacoes\list.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\stock\logistica\operacoes\list.html: 2
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\stock\logistica\pod\etiquetas_list.html: 2
[2025-10-24 11:59:31] [INFO]   - old_filters: Filtros antigos não removidos (high)
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\stock\logistica\pod\etiquetas_list.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\stock\logistica\pod\etiquetas_list.html: 2
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\stock\logistica\pod\guias_list.html: 1
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\stock\logistica\pod\guias_list.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\stock\logistica\pod\guias_list.html: 1
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\stock\logistica\pod\provas_list.html: 1
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\stock\logistica\pod\provas_list.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\stock\logistica\pod\provas_list.html: 1
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\stock\logistica\rastreamento\list.html: 1
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\stock\logistica\rastreamento\list.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\stock\logistica\rastreamento\list.html: 1
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\stock\logistica\transferencias\list.html: 2
[2025-10-24 11:59:31] [INFO]   - old_filters: Filtros antigos não removidos (high)
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\stock\logistica\transferencias\list.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\stock\logistica\transferencias\list.html: 2
[2025-10-24 11:59:31] [INFO] Sem problemas encontrados: templates\stock\logistica\transportadoras\list.html
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\stock\logistica\veiculos\list.html: 1
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\stock\logistica\veiculos\list.html
